tag,dataset,seed,features,balance,model,family,n_features,n_train,n_train_used,n_val,svm_cap,epochs_run,max_epochs,train_seconds,predict_seconds,load_seconds,total_seconds,finished_utc,host,accuracy,balanced_accuracy,precision,recall,f1,precision_macro,recall_macro,f1_macro,mcc,roc_auc,pr_auc,tn,fp,fn,tp,n_test,pos_rate,f1_consistency_error
NSL-KDD__imbalanced__top20__CNN__seed44,NSL-KDD,44,top20,imbalanced,CNN,DL,20,93105,93105,10346,,91.0,200,26.57448983192444,0.1411287784576416,0.25653505325317383,26.71561861038208,2026-09-02T03:13:50.123731+00:00,gpu1.nitsri.ac.in,0.9881363195525182,0.9879355013318873,0.9918691455470496,0.9832665566815932,0.9875491170761729,0.9883185082407865,0.9879355013318873,0.9881098734342697,0.9762539344414598,0.9992356746147452,0.9992243067432152,22951,171,355,20860,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__CNN__seed45,NSL-KDD,45,top20,imbalanced,CNN,DL,20,93105,93105,10346,,145.0,200,43.25416111946106,0.1425013542175293,0.2604832649230957,43.39666247367859,2026-09-02T03:30:19.925268+00:00,gpu1.nitsri.ac.in,0.9897602453932381,0.989706278410537,0.990131734265074,0.9884515672872968,0.9892909373968014,0.9897761184495765,0.989706278410537,0.9897405421642607,0.979482394370211,0.9994524122249576,0.9994448180502082,22913,209,245,20970,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__CNN__seed46,NSL-KDD,46,top20,imbalanced,CNN,DL,20,93105,93105,10346,,74.0,200,22.189078330993652,0.1419389247894287,0.2534799575805664,22.33101725578308,2026-09-02T03:47:34.101958+00:00,gpu1.nitsri.ac.in,0.9866026118140605,0.9864864221329104,0.9881634392310971,0.9837850577421635,0.985969387755102,0.9866730359491116,0.9864864221329104,0.986575267488842,0.9731594401894164,0.9990915426871285,0.999033313159307,22872,250,344,20871,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__DT__seed42,NSL-KDD,42,top20,imbalanced,DT,ML,20,93105,93105,10346,,,200,0.3116154670715332,0.0022649765014648438,0.2602803707122803,0.31388044357299805,2026-09-02T02:37:09.632651+00:00,gpu1.nitsri.ac.in,0.9937523964183413,0.9937417889099991,0.9934483408748115,0.9934951685128447,0.9934717541420188,0.993739870450381,0.9937417889099991,0.9937408291718679,0.9874816593585164,0.9937417889099991,0.9900986513542733,22983,139,138,21077,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__DT__seed43,NSL-KDD,43,top20,imbalanced,DT,ML,20,93105,93105,10346,,,200,0.31650424003601074,0.002115011215209961,0.2559962272644043,0.3186192512512207,2026-09-02T02:54:28.226748+00:00,gpu1.nitsri.ac.in,0.9943388140830458,0.9943098554199885,0.9945272692960936,0.9936365778930002,0.9940817240810167,0.9943467339090986,0.9943098554199885,0.9943281110299815,0.9886565886412736,0.994356755402687,0.9912921814233361,23006,116,135,21080,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__DT__seed44,NSL-KDD,44,top20,imbalanced,DT,ML,20,93105,93105,10346,,,200,0.3626523017883301,0.0022716522216796875,0.25653505325317383,0.36492395401000977,2026-09-02T03:11:12.277599+00:00,gpu1.nitsri.ac.in,0.9942485959807835,0.9942058634845187,0.9947597016334624,0.9932123497525336,0.9939854234969455,0.994270371222691,0.9942058634845187,0.9942375634026422,0.9884762326023294,0.9942288802738196,0.9912798051035351,23011,111,144,21071,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__DT__seed45,NSL-KDD,45,top20,imbalanced,DT,ML,20,93105,93105,10346,,,200,0.3259141445159912,0.0021593570709228516,0.2604832649230957,0.32807350158691406,2026-09-02T03:27:25.502956+00:00,gpu1.nitsri.ac.in,0.9945418048131358,0.9945491827332473,0.9938774549051006,0.9947207164741928,0.9942989068978515,0.9945149047378689,0.9945491827332473,0.9945318789237667,0.9890640868771299,0.9945957178069261,0.9912051876272212,22992,130,112,21103,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__DT__seed46,NSL-KDD,46,top20,imbalanced,DT,ML,20,93105,93105,10346,,,200,0.34536266326904297,0.0023691654205322266,0.2534799575805664,0.3477318286895752,2026-09-02T03:45:02.824593+00:00,gpu1.nitsri.ac.in,0.9936621783160792,0.9936825044452136,0.9926110692771084,0.9941550789535706,0.9933824741539693,0.9936202732586763,0.9936825044452136,0.9936508354410105,0.9873027757426271,0.9938695172598195,0.9897999321221714,22965,157,124,21091,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__GNB__seed42,NSL-KDD,42,top20,imbalanced,GNB,ML,20,93105,93105,10346,,,200,0.010869503021240234,0.0016660690307617188,0.2602803707122803,0.012535572052001953,2026-09-02T02:37:10.195781+00:00,gpu1.nitsri.ac.in,0.9036470667839502,0.9030913868974789,0.9067556537187305,0.8901720480791893,0.8983873269587556,0.9038244453195949,0.9030913868974789,0.9033882079981632,0.8069154992363963,0.9556037437055996,0.9346203100120444,21180,1942,2330,18885,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__GNB__seed43,NSL-KDD,43,top20,imbalanced,GNB,ML,20,93105,93105,10346,,,200,0.01112508773803711,0.0017421245574951172,0.2559962272644043,0.012867212295532227,2026-09-02T02:54:28.815072+00:00,gpu1.nitsri.ac.in,0.9059701829172023,0.9050154695941801,0.9175485008818343,0.8828187603111006,0.8998486559204363,0.9068202274524113,0.9050154695941801,0.9056175708875036,0.8118336910033966,0.946411453103799,0.9334099156477679,21439,1683,2486,18729,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__GNB__seed44,NSL-KDD,44,top20,imbalanced,GNB,ML,20,93105,93105,10346,,,200,0.011153936386108398,0.0018565654754638672,0.25653505325317383,0.013010501861572266,2026-09-02T03:11:12.883332+00:00,gpu1.nitsri.ac.in,0.9084737352549789,0.907145592358748,0.9284323028517205,0.8762667923638935,0.9015956156942626,0.9102349060528241,0.907145592358748,0.9080243868166903,0.8173746603146257,0.947891095981408,0.9362106753544897,21689,1433,2625,18590,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__GNB__seed45,NSL-KDD,45,top20,imbalanced,GNB,ML,20,93105,93105,10346,,,200,0.011323690414428711,0.0019376277923583984,0.2604832649230957,0.01326131820678711,2026-09-02T03:27:26.153298+00:00,gpu1.nitsri.ac.in,0.9095789070076911,0.9085783994694916,0.9225857156891639,0.8853169926938487,0.9035672191085561,0.9105609674404784,0.9085783994694916,0.9092261266982877,0.8191369676958224,0.9477538738812862,0.9349892238079445,21546,1576,2433,18782,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__GNB__seed46,NSL-KDD,46,top20,imbalanced,GNB,ML,20,93105,93105,10346,,,200,0.010977983474731445,0.0017583370208740234,0.2534799575805664,0.012736320495605469,2026-09-02T03:45:03.410104+00:00,gpu1.nitsri.ac.in,0.8932043214470984,0.8919266019959544,0.9098686828491842,0.8622201272684421,0.8854038093855127,0.8946240207874444,0.8919266019959544,0.8927071839663283,0.7865459974679269,0.9491933482263781,0.9272093792389228,21310,1812,2923,18292,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__GRU__seed42,NSL-KDD,42,top20,imbalanced,GRU,DL,20,93105,93105,10346,,188.0,200,37.48416566848755,0.32892346382141113,0.2602803707122803,37.81308913230896,2026-09-02T02:37:57.494162+00:00,gpu1.nitsri.ac.in,0.9831743239280962,0.9829254330027754,0.9875660997570387,0.9771388168748527,0.982324787944842,0.9833958315113472,0.9829254330027754,0.9831353646188874,0.9663211500207455,0.9987225207963996,0.9986647937782034,22861,261,485,20730,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__GRU__seed43,NSL-KDD,43,top20,imbalanced,GRU,DL,20,93105,93105,10346,,200.0,200,39.193031787872314,0.31873226165771484,0.2559962272644043,39.51176404953003,2026-09-02T02:55:17.027056+00:00,gpu1.nitsri.ac.in,0.9860613032004871,0.9860024243413642,0.9862140597705491,0.9846335140230968,0.9854231531276536,0.9860678175860864,0.9860024243413642,0.9860345377981066,0.9720702397278789,0.999024209837935,0.9989878124646494,22830,292,326,20889,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__GRU__seed44,NSL-KDD,44,top20,imbalanced,GRU,DL,20,93105,93105,10346,,200.0,200,39.67758584022522,0.32221436500549316,0.25653505325317383,39.99980020523071,2026-09-02T03:12:02.227485+00:00,gpu1.nitsri.ac.in,0.9857004307914383,0.985557299553386,0.9878170182507703,0.9822295545604525,0.9850153627983929,0.9857981915967731,0.985557299553386,0.9856704801223437,0.971355461280056,0.9989108637961184,0.9988900124873115,22865,257,377,20838,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__GRU__seed45,NSL-KDD,45,top20,imbalanced,GRU,DL,20,93105,93105,10346,,200.0,200,39.21342897415161,0.3211541175842285,0.2604832649230957,39.53458309173584,2026-09-02T03:28:14.354885+00:00,gpu1.nitsri.ac.in,0.9859485305726594,0.985937065874212,0.9849740932642487,0.9856705161442376,0.985322181646837,0.9859089534136192,0.985937065874212,0.9859228961836902,0.9718460188812285,0.9989731582506655,0.9989544224996977,22803,319,304,20911,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__GRU__seed46,NSL-KDD,46,top20,imbalanced,GRU,DL,20,93105,93105,10346,,200.0,200,39.48145914077759,0.32835841178894043,0.2534799575805664,39.80981755256653,2026-09-02T03:45:52.347561+00:00,gpu1.nitsri.ac.in,0.9863545120328394,0.9863126989378477,0.9861307670534956,0.9853405609238746,0.9857355056232758,0.9863451276816377,0.9863126989378477,0.986328767489228,0.9726578260788928,0.9987063812170279,0.9986303266238002,22828,294,311,20904,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__KNN__seed42,NSL-KDD,42,top20,imbalanced,KNN,ML,20,93105,93105,10346,,,200,0.0031807422637939453,0.9429914951324463,0.2602803707122803,0.9461722373962402,2026-09-02T02:37:11.891955+00:00,gpu1.nitsri.ac.in,0.986422175609536,0.9864086730678776,0.985537287416969,0.9860947442847042,0.9858159370434947,0.9863861253181773,0.9864086730678776,0.9863973265421662,0.9727947981247453,0.995043624261704,0.9925366027874724,22815,307,295,20920,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__KNN__seed43,NSL-KDD,43,top20,imbalanced,KNN,ML,20,93105,93105,10346,,,200,0.0031337738037109375,0.7109241485595703,0.2559962272644043,0.7140579223632812,2026-09-02T02:54:30.275966+00:00,gpu1.nitsri.ac.in,0.9896474727654104,0.9896506389587512,0.9886524154816838,0.9897242517086967,0.989188043247827,0.9896073887443486,0.9896506389587512,0.9896287460998011,0.9792580267479983,0.9956624702061468,0.9932628326859415,22881,241,218,20997,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__KNN__seed44,NSL-KDD,44,top20,imbalanced,KNN,ML,20,93105,93105,10346,,,200,0.0032618045806884766,1.026787281036377,0.25653505325317383,1.0300490856170654,2026-09-02T03:11:14.664571+00:00,gpu1.nitsri.ac.in,0.9902113359045492,0.9901426545557372,0.9909748145348013,0.9885458402074004,0.9897588371324744,0.9902444625880186,0.9901426545557372,0.9901921885679652,0.9803871118576422,0.9959465814375104,0.9942540409842373,22931,191,243,20972,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__KNN__seed45,NSL-KDD,45,top20,imbalanced,KNN,ML,20,93105,93105,10346,,,200,0.0033016204833984375,0.7538561820983887,0.2604832649230957,0.7571578025817871,2026-09-02T03:27:27.658020+00:00,gpu1.nitsri.ac.in,0.9894444820353204,0.9893996488270529,0.9895700599367596,0.988357294367193,0.988963305348552,0.9894497958228813,0.9893996488270529,0.9894243801434786,0.9788494433654051,0.995900378655285,0.9939286514025458,22901,221,247,20968,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__KNN__seed46,NSL-KDD,46,top20,imbalanced,KNN,ML,20,93105,93105,10346,,,200,0.0032672882080078125,0.730278730392456,0.2534799575805664,0.7335460186004639,2026-09-02T03:45:04.892338+00:00,gpu1.nitsri.ac.in,0.9891738277285337,0.9891790317650855,0.988089073019161,0.98930002356823,0.9886941775014132,0.9891302656401659,0.9891790317650855,0.9891543067177324,0.9783092961898204,0.9959478993910361,0.9937397678842198,22869,253,227,20988,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__LSTM__seed42,NSL-KDD,42,top20,imbalanced,LSTM,DL,20,93105,93105,10346,,200.0,200,36.62175393104553,0.28651976585388184,0.2602803707122803,36.908273696899414,2026-09-02T02:38:34.875813+00:00,gpu1.nitsri.ac.in,0.983896068746194,0.9836349088929204,0.9886542403584878,0.9775630450153193,0.9830773606370876,0.9841387640148603,0.9836349088929204,0.9838582879085787,0.967773541745915,0.9987970865908512,0.9987525702907923,22884,238,476,20739,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__LSTM__seed43,NSL-KDD,43,top20,imbalanced,LSTM,DL,20,93105,93105,10346,,184.0,200,33.808095932006836,0.2837717533111572,0.2559962272644043,34.09186768531799,2026-09-02T02:55:51.600720+00:00,gpu1.nitsri.ac.in,0.9857004307914383,0.9856350516763156,0.985974025974026,0.9841150129625266,0.9850436423684832,0.9857121662552972,0.9856350516763156,0.9856728020847687,0.9713472148705764,0.9989595536677505,0.9989219059827829,22825,297,337,20878,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__LSTM__seed44,NSL-KDD,44,top20,imbalanced,LSTM,DL,20,93105,93105,10346,,200.0,200,36.96690797805786,0.2853233814239502,0.25653505325317383,37.25223135948181,2026-09-02T03:12:39.952256+00:00,gpu1.nitsri.ac.in,0.986828157069716,0.986749317676195,0.9875230398412024,0.984916332783408,0.9862179638457544,0.986858422155479,0.986749317676195,0.9868022864585144,0.9736077337184381,0.9989505512195372,0.9989474295451032,22858,264,320,20895,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__LSTM__seed45,NSL-KDD,45,top20,imbalanced,LSTM,DL,20,93105,93105,10346,,200.0,200,37.294243812561035,0.2876930236816406,0.2604832649230957,37.581936836242676,2026-09-02T03:28:52.420622+00:00,gpu1.nitsri.ac.in,0.9857004307914383,0.9856078384332903,0.9866174871140114,0.9834551025218006,0.9850337566687125,0.9857408263513137,0.9856078384332903,0.9856720001170476,0.9713486556808767,0.9990228541703484,0.9989967802467391,22839,283,351,20864,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__LSTM__seed46,NSL-KDD,46,top20,imbalanced,LSTM,DL,20,93105,93105,10346,,200.0,200,36.59842371940613,0.2839851379394531,0.2534799575805664,36.88240885734558,2026-09-02T03:46:29.709834+00:00,gpu1.nitsri.ac.in,0.9855876581636105,0.985517210526186,0.9859707132735003,0.9838793306622673,0.9849239117612363,0.9856041678768761,0.985517210526186,0.9855596680800608,0.9711213745098408,0.9987752960181719,0.9986999782028901,22825,297,342,20873,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__MLP__seed42,NSL-KDD,42,top20,imbalanced,MLP,DL,20,93105,93105,10346,,200.0,200,16.171849012374878,0.0801699161529541,0.2602803707122803,16.252018928527832,2026-09-02T02:38:51.629044+00:00,gpu1.nitsri.ac.in,0.9835577508627106,0.9834057888392189,0.9856804172593646,0.97987273155786,0.9827679943269118,0.9836562279009862,0.9834057888392189,0.9835231418506392,0.9670619843122307,0.9987348563521375,0.998702264755982,22820,302,427,20788,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__MLP__seed43,NSL-KDD,43,top20,imbalanced,MLP,DL,20,93105,93105,10346,,200.0,200,16.0569965839386,0.07838225364685059,0.2559962272644043,16.13537883758545,2026-09-02T02:56:08.230139+00:00,gpu1.nitsri.ac.in,0.9851816767034306,0.9850793757642067,0.9862806320370896,0.982700919160971,0.984487521545109,0.9852304923192474,0.9850793757642067,0.9851519449654691,0.9703098563159692,0.9988696657716747,0.9988196320319515,22832,290,367,20848,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__MLP__seed44,NSL-KDD,44,top20,imbalanced,MLP,DL,20,93105,93105,10346,,200.0,200,16.30393958091736,0.08108377456665039,0.25653505325317383,16.38502335548401,2026-09-02T03:12:56.800852+00:00,gpu1.nitsri.ac.in,0.9857455398425694,0.9856277616503168,0.9872638606126604,0.9828894650011785,0.985071806500378,0.9858140460885494,0.9856277616503168,0.9857164462170844,0.9714417898778415,0.9988029536755337,0.9987920227931022,22853,269,363,20852,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__MLP__seed45,NSL-KDD,45,top20,imbalanced,MLP,DL,20,93105,93105,10346,,200.0,200,16.32553005218506,0.09140825271606445,0.2604832649230957,16.416938304901123,2026-09-02T03:29:09.349660+00:00,gpu1.nitsri.ac.in,0.9858357579448316,0.9857103717519811,0.9875432198171743,0.9827951920810747,0.9851634851634852,0.9859133598224694,0.9857103717519811,0.9858066163572572,0.9716237103706881,0.998885517908746,0.998862898816449,22859,263,365,20850,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__MLP__seed46,NSL-KDD,46,top20,imbalanced,MLP,DL,20,93105,93105,10346,,178.0,200,14.455419778823853,0.08106875419616699,0.2534799575805664,14.53648853302002,2026-09-02T03:46:44.715276+00:00,gpu1.nitsri.ac.in,0.9852944493312583,0.9853060698864377,0.9837214772994589,0.9855762432241338,0.9846479868142218,0.985232196928908,0.9853060698864377,0.9852683272310223,0.970538264003909,0.9985920097604805,0.9985155645866565,22776,346,306,20909,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__RF__seed42,NSL-KDD,42,top20,imbalanced,RF,ML,20,93105,93105,10346,,,200,0.3773620128631592,0.03451871871948242,0.2602803707122803,0.4118807315826416,2026-09-02T02:37:10.128069+00:00,gpu1.nitsri.ac.in,0.9955116494124546,0.9954595950614803,0.996362777515352,0.9942493518736742,0.9953049427863631,0.9955483331181888,0.9954595950614803,0.9955029326258718,0.9910079242067227,0.9998367939313713,0.9998287174801515,23045,77,122,21093,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__RF__seed43,NSL-KDD,43,top20,imbalanced,RF,ML,20,93105,93105,10346,,,200,0.3802981376647949,0.04577350616455078,0.2559962272644043,0.4260716438293457,2026-09-02T02:54:28.746617+00:00,gpu1.nitsri.ac.in,0.9956920856169791,0.9956364780832483,0.9966455636397997,0.994343624793778,0.9954932634907152,0.9957333381187217,0.9956364780832483,0.9956836848635396,0.9913698114702008,0.9997135138021129,0.9996212911654334,23051,71,120,21095,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__RF__seed44,NSL-KDD,44,top20,imbalanced,RF,ML,20,93105,93105,10346,,,200,0.4180755615234375,0.03469419479370117,0.25653505325317383,0.45276975631713867,2026-09-02T03:11:12.814276+00:00,gpu1.nitsri.ac.in,0.9956920856169791,0.9956112086432962,0.9972563859981078,0.993730850813104,0.9954904969897297,0.9957614429882766,0.9956112086432962,0.9956834595961408,0.991372640248185,0.9998501620369327,0.9997856088083633,23064,58,133,21082,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__RF__seed45,NSL-KDD,45,top20,imbalanced,RF,ML,20,93105,93105,10346,,,200,0.460526704788208,0.03506755828857422,0.2604832649230957,0.4955942630767822,2026-09-02T03:27:26.083164+00:00,gpu1.nitsri.ac.in,0.9961206216027246,0.9960628926199353,0.9971648632046496,0.9947207164741928,0.9959412902921327,0.9961659303509224,0.9960628926199353,0.9961130332573502,0.9922288176208951,0.9998348735721736,0.9998298941399806,23062,60,112,21103,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__RF__seed46,NSL-KDD,46,top20,imbalanced,RF,ML,20,93105,93105,10346,,,200,0.3968386650085449,0.03669571876525879,0.2534799575805664,0.4335343837738037,2026-09-02T03:45:03.341827+00:00,gpu1.nitsri.ac.in,0.9957371946681102,0.9957302658170579,0.9955222473604827,0.9955691727551261,0.9955457095048431,0.9957283396311085,0.9957302658170579,0.9957293022147402,0.9914586054462953,0.9997692796469669,0.9996516339297123,23027,95,94,21121,44337,0.47849425987324357,0.0
NSL-KDD__imbalanced__top20__SVM__seed42,NSL-KDD,42,top20,imbalanced,SVM,ML,20,93105,93105,10346,100000.0,,200,2.595641851425171,2.337955951690674,0.2602803707122803,4.933597803115845,2026-09-02T02:37:19.246744+00:00,gpu1.nitsri.ac.in,0.9620407334731714,0.9615145573318244,0.9707413477296828,0.9492811689842093,0.9598913276613998,0.9625653667561982,0.9615145573318244,0.9619314065575639,0.9240793266284445,0.9910251890580378,0.9911635596751717,22515,607,1076,20139,44337,0.47849425987324357,1.1102230246251565e-16
NSL-KDD__imbalanced__top20__SVM__seed43,NSL-KDD,43,top20,imbalanced,SVM,ML,20,93105,93105,10346,100000.0,,200,2.321221351623535,2.2218148708343506,0.2559962272644043,4.543036222457886,2026-09-02T02:54:37.082053+00:00,gpu1.nitsri.ac.in,0.96950628143537,0.9690415652370789,0.9775907670113008,0.9582370963940608,0.9678171863841942,0.9699779508321307,0.9690415652370789,0.9694220511039777,0.9390190491895625,0.99377144235468,0.9930189508977764,22656,466,886,20329,44337,0.47849425987324357,0.0
